Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors,movieCd
193.0,아이유 콘서트 : 더 골든 아워,2023-09-13,2050388000.0,0.001,2050388000.0,87628.0,87628.0,63.0,2915.0,한국,한국,,씨제이 씨지브이(CJ CGV)(주),전체관람가,"공연,다큐멘터리",,이지은,20233743
194.0,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지 넘어 하늘까지!,2023-08-10,732820250.0,0.0,732820250.0,84164.0,84164.0,245.0,5675.0,영국,영국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,액션",,"하성용,정재헌,엄상현,윤승희,김율,유동균,김정은,한경화,박성영",20232698
195.0,사나: 저주의 아이,2023-10-04,786544500.0,0.0,786544500.0,83945.0,83945.0,199.0,6768.0,일본,일본,,(주)바이포엠스튜디오,15세이상관람가,공포(호러),시미즈 다카시,,20234277
196.0,폴: 600미터,2022-11-16,825147338.0,0.0,825147338.0,83310.0,83310.0,463.0,7852.0,영국,"영국,미국",,(주)스튜디오디에이치엘,12세이상관람가,"스릴러,액션",스콧 만,"그레이스 캐롤라인 커리,버지니아 가드너,제프리 딘 모건",20227514
197.0,악마들,2023-07-05,814798273.0,0.0,814798273.0,81521.0,81521.0,613.0,10220.0,한국,한국,(주)콘텐츠지,TCO(주)더콘텐츠온,청소년관람불가,"액션,스릴러",김재훈,"장동윤,오대환,최귀화,장재호,손종학,신승환,윤병희",20224579
198.0,명탐정코난: 하이바라 아이 이야기 ~흑철의 미스터리 트레인,2023-06-23,849594700.0,0.0,849594700.0,81475.0,81475.0,176.0,4611.0,일본,일본,,(주)씨제이이엔엠,12세이상관람가,애니메이션,,"타카야마 미나미,하야시바라 메구미",20232075
199.0,파벨만스,2023-03-22,819973157.0,0.0,819973157.0,81467.0,81467.0,450.0,8892.0,미국,미국,,(주)씨제이이엔엠,12세이상관람가,드라마,스티븐 스필버그,"미쉘 윌리엄스,폴 다노,세스 로건,가브리엘 라벨",20230767
201.0,엑소시스트: 믿는 자,2023-10-18,828698635.0,0.0,828698635.0,80219.0,80219.0,630.0,10753.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공포(호러),데이빗 고든 그린,"엘렌 버스틴,레슬리 오덤 주니어,앤 도드",20234853
202.0,챌린저스,2024-04-24,787794387.0,0.0,787794387.0,79821.0,79821.0,458.0,8309.0,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",루카 구아다니노,"젠데이아 콜먼,마이크 파이스트,조쉬 오코너",20249318
203.0,아르고 원정대: 꼬마 영웅 패티의 대모험,2023-09-21,722924236.0,0.0,722924236.0,79721.0,79721.0,516.0,4813.0,프랑스,프랑스,,(주)스튜디오디에이치엘,전체관람가,애니메이션,"다비드 알로,에릭 토스티",,20233597
204.0,바다 탐험대 옥토넛 : 탐험선 대작전,2022-08-11,746779950.0,0.0,746779950.0,79200.0,79200.0,241.0,4330.0,영국,영국,,와이드 릴리즈(주),전체관람가,"애니메이션,액션,어드벤처",,"하성용,정재헌,엄상현,윤승희,김율,유동균,김정은,한경화",20226034
205.0,샤잠! 신들의 분노,2023-03-15,830461274.0,0.0,830461274.0,78743.0,78743.0,799.0,14012.0,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처",데이비드 F. 샌드버그,"제커리 리바이,애셔 앤젤,아담 브로디,잭 딜런 그레이저,그레이스 펄튼,로즈 버틀러,이안 첸,매건 굿,페이스 허만,D.J. 코드로나,조반 아만드,헬렌 미렌,루시 리우,레이첼 지글러,디몬 하운수",20230081
206.0,유미의 세포들 더 무비,2024-04-03,609604900.0,0.0,609604900.0,76266.0,76266.0,441.0,10611.0,한국,한국,"(주)로커스,스튜디오엔(주)","씨제이 씨지브이(CJ CGV)(주),롯데컬처웍스(주)롯데시네마",전체관람가,애니메이션,,"윤아영,신범식,송하림,안소이,사문영,안영미",20201502
208.0,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,658252000.0,0.0,658252000.0,73427.0,73427.0,234.0,4747.0,벨기에,"벨기에,프랑스",,(주)스튜디오디에이치엘,전체관람가,애니메이션,벤 스타센,"박시윤,김용,김소희",20230484
209.0,프레이 포 더 데블,2022-12-07,718299477.0,0.0,718299477.0,71270.0,71270.0,517.0,7193.0,미국,미국,,(주)올스타엔터테인먼트,15세이상관람가,"미스터리,공포(호러)",다니엘 스탬,"콜린 살몬,버지니아 매드슨",20227885
210.0,닌자터틀: 뮤턴트 대소동,2023-09-14,638211569.0,0.0,638211569.0,71001.0,71001.0,650.0,7911.0,미국,미국,,롯데컬처웍스(주)롯데엔터테인먼트,전체관람가,애니메이션,,,20233643
211.0,보 이즈 어프레이드,2023-07-05,685318130.0,0.0,685318130.0,68762.0,68762.0,312.0,4589.0,미국,미국,,(주)스튜디오디에이치엘,청소년관람불가,"어드벤처,공포(호러)",아리 에스터,호아킨 피닉스,20231889
212.0,리미트,2022-08-31,637399902.0,0.0,637399902.0,68097.0,68097.0,687.0,13037.0,한국,한국,"(주)베러투모로우,나로픽처스(주),(유)조이앤시네마","TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",15세이상관람가,"범죄,스릴러",이승준,"이정현,함상혁,문정희,진서연,박명훈,최덕문,임철형,박경혜,오민석,백승철,전국향,최예찬,김지유,강성하,심우성,최백선,김명선,여민구,서지원,이유진,강인서,배준수,신정만,김하언,신서현,여시현,황호균,이시현,최배영,이경준,정윤서,박주용,김세희,이원장,강채빈,기윤,이윤규,정연,신용욱,이종민,심재호,장민수,김서빈,정창현,최형,전수지,김용현,성민준,최홍일,안도영,최윤슬",20208721
213.0,도티와 영원의 탑,2023-12-27,629014015.0,0.0,629014015.0,67870.0,67870.0,370.0,3682.0,한국,한국,(주)샌드박스네트워크,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"배완,양희성,박인한","나희선,최예린,이민호,이민형,차재원,엄상현,이명호,방보용,정빈,김하영,김병선,임채빈,김도희,이주원,주백호,송훈,박도영,김근환,장은서,정서진,박현기,김시우,송희,김기운,하시안,서부건,조수아,김예은,권서준,이나영,조성하,최아림,강지민,공은빈,김성하,옥수진,유규선,천민규,한효경,정찬,박신후,김경륜,이지우,허은우,김경림,홍성빈,이영호,고연우,김로아,홍윤서,박채원,이지엘,이효린,이다은,최예원,하예은,하예설,임소여,오지수,손정민,이율주,남도형,신범식",20235290
214.0,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",2023-12-27,548439660.0,0.0,548439660.0,67698.0,67698.0,215.0,3581.0,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,,,20236045
215.0,크레센도,2023-12-20,688200700.0,0.0,688200700.0,67401.0,67401.0,91.0,3476.0,미국,미국,,오드,전체관람가,다큐멘터리,헤더 윌크,,20247427
216.0,쏘우 X,2023-12-13,680008885.0,0.0,680008885.0,65188.0,65188.0,571.0,7172.0,미국,미국,,"(주)올스타엔터테인먼트,(주)플레이그램",청소년관람불가,"공포(호러),스릴러",케빈 그루터트,"토빈 벨,쇼니 스미스",20235698
218.0,대무가,2022-10-12,571289256.0,0.0,571289256.0,63431.0,63431.0,587.0,9838.0,한국,한국,(주)쿠키픽쳐스,"판씨네마(주),(주)케이티알파",15세이상관람가,"드라마,코미디",이한종,"박성웅,양현민,류경수,정경호,서지유,남태우,기주봉,백현주,문창길,이용녀,김경익,박재홍,곽연근,이동희,양승호,서태성,이하늬,이태룡,권기하,이채현,이용희,홍민수,김준희,유순웅,선학,이가경,전재형,한이진,조기성,강홍렬,최재호,신승균,김동윤,윤현준,노형원,박정욱,정은성,곽지명,임은지,백란희,오혜현,이한누리,김진,오하늬,양경희,한재욱,홍준기,이준상,양정두,김다니엘,한동호,장명진,오창석,최한규,양준명,변만후,양경수,김바다,이하형,주광현,김주경,최진혁,나대남,조미라,허성우,김성하,이경재,서임철,최나무,김봉수,윤효식,임상희,윤경호,오대환,홍서준,서진원,한선화,최참사랑,김용완,김근영,정효진,김서영",20208101
