Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
452,120 BPM,2018-03-15,42328473,0.0,42328473,5069,5163,33,431,프랑스,프랑스,,(주)엣나인필름,청소년관람불가,드라마,로빈 캄필로,"나우엘 페레즈 비스카야트,아르노 발로아,아델 에넬,이브 헤크"
453,로마서 8:37,2017-11-16,37996000,0.0,37996000,5059,5059,44,582,한국,한국,(주) 루스이소니도스,(주) 루스이소니도스,15세이상관람가,드라마,신연식,"이현호,서동갑,조성우,허연정,홍성춘,박명신,전경수,이지민,최홍일,최종률,김다흰,김하연,이승훈,임수현,홍성덕,이지민"
456,조용한 열정,2017-11-23,36572800,0.0,36572800,4917,4917,12,286,영국,"영국,벨기에",,"주식회사 디에스이이디,(주)로카",12세이상관람가,드라마,테렌스 데이비스,"신시아 닉슨,제니퍼 엘"
457,미스 유 올레디,2017-10-03,36295200,0.0,36295200,4885,4885,73,934,영국,영국,,(주)디스테이션,15세이상관람가,드라마,캐서린 하드윅,"드류 베리모어,토니 콜렛,도미닉 쿠퍼"
458,더 플랜,2017-04-20,35902788,0.0,263526895,4874,34225,55,369,한국,한국,프로젝트 부,(주)엣나인필름,15세이상관람가,다큐멘터리,최진성,김어준
459,엘리자의 내일,2017-08-10,34031600,0.0,34031600,4854,4854,23,349,루마니아,루마니아,,(주)영화사 진진,15세이상관람가,드라마,크리스티안 문쥬,아드리안 티티에니
460,위 아 엑스,2017-05-25,41076900,0.0,41076900,4839,4839,19,380,영국,영국,,(주)라이크콘텐츠,15세이상관람가,다큐멘터리,스테판 키작,
461,쇠파리,2017-05-25,36279100,0.0,36279100,4836,5327,56,433,한국,한국,"사단법인 한국영화인총연합회 대구경북지회,(주)무비포지",(주)영화사 그램,15세이상관람가,"범죄,드라마",안철호,"김진우,이연두,정인기,김희정,이준규,박아름,박정현,백광호,백광호,전용준,신승민,신승민,정수빈,신재천,심주미,안승원,안승원,안철호,유상훈,이관용,최보경,최순진,최승영,이동현,이민호,이상덕,이성재,이성호,이소윤,이소윤,이소정,이승엽,이승준,이승준,이승환,이재성,이재원,이재학,이재학,이정섭,이정우,황정석,김원중,김정애,정상협,민성욱"
462,성 프란치스코,2017-10-12,32885200,0.0,32885200,4823,4823,43,492,프랑스,프랑스,,찬란,전체관람가,드라마,르노 페리,"엘리오 게르마노,제레미 레니에"
463,수부라 게이트,2017-09-07,35077100,0.0,35077100,4809,4809,104,885,이탈리아,이탈리아,,(주)팝엔터테인먼트,청소년관람불가,"범죄,드라마",스테파노 솔리마,"엘리오 게르마노,피에르프란체스코 파비노,클라우디오 아멘돌라"
464,블리딩 스틸,2018-04-19,38266600,0.0,38266600,4754,4754,116,1084,중국,중국,,(주)박수엔터테인먼트,15세이상관람가,"액션,스릴러",장립가,"성룡,칼란 멀베이"
465,파운더,2017-04-20,36917500,0.0,275304900,4750,34593,51,242,미국,미국,,CGV아트하우스,15세이상관람가,드라마,존 리 행콕,마이클 키튼
466,포르토,2018-01-31,35579800,0.0,35579800,4736,6628,21,402,프랑스,"프랑스,폴란드,포르투갈,미국",,오드,청소년관람불가,"드라마,멜로/로맨스",게이브 클링거,"안톤 옐친,루시 루카스"
467,베러 와치 아웃,2018-02-08,37624300,0.0,37624300,4579,4579,123,768,호주,"호주,미국",,(주)스톰픽쳐스코리아,청소년관람불가,공포(호러),크리스 페코버,"리바이 밀러,올리비아 데종,에드 옥슨볼드"
468,블랙 쉐도우,2017-07-13,33762500,0.0,33762500,4502,4502,144,1035,미국,미국,,(주)스톰픽쳐스코리아,15세이상관람가,"액션,스릴러","오빈 올슨,아마리아 올슨","조나단 리스 마이어스,캠 지갠뎃,마이클 빈"
469,그녀는 거짓말을 너무 사랑해,2018-01-24,35446200,0.0,35446200,4448,4448,108,799,일본,일본,,(주)영화사 빅,12세이상관람가,멜로/로맨스,코이즈미 노리히로,"사토 타케루,오오하라 사쿠라코"
470,더 바,2017-06-15,33336100,0.0,33336100,4413,4413,84,807,스페인,스페인,,(주)영화사 그램,15세이상관람가,스릴러,알렉스 드 라 이글레시아,
470,드래곤빌리지,2017-06-08,15445500,0.0,15445500,4413,4413,4,48,한국,한국,(주)에픽캔,(주)에픽캔,전체관람가,애니메이션,민경호,
475,벨과 세바스찬 계속되는 모험,2017-08-10,30839700,0.0,30839700,4156,4156,38,304,프랑스,프랑스,,C 무비,전체관람가,드라마,크리스찬 두가이,펠릭스 보쉬
476,부에나 비스타 소셜 클럽 2: 아디오스,2017-10-26,31662000,0.0,31662000,4122,4122,75,883,미국,"미국,쿠바",,글뫼 주식회사,12세이상관람가,다큐멘터리,루시 워커,
477,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,28439500,0.0,317454000,4076,45484,42,220,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,어드벤처,가족,판타지,뮤지컬",제이미 미첼,"아리엘 윈터,아이미 카레로,제인 폰다,사라 라미레즈,다시 로즈 번즈,타일러 머나,트래비스 윌링엄,바바라 디릭슨,제나 오르테가,크리스티앙 란스,김미랑,이재현,안경진,윤소라,서지연,연정흠,박조호,홍수정,여민정,이장원"
479,불온한 당신,2017-07-20,30457500,0.0,34478700,4065,4814,14,437,한국,한국,움,무브먼트,15세이상관람가,다큐멘터리,이영,
480,벤딩 디 아크: 세상을 바꾸는 힘,2017-11-09,28444600,0.0,28444600,4050,4170,45,563,미국,미국,,CGV아트하우스,전체관람가,다큐멘터리,"키프 데이비슨,페드로 코스","폴 파머,김용,오필리아 달"
481,24주,2017-06-15,30480500,0.0,30480500,4040,4040,22,391,독일,독일,,(주)영화사 진진,청소년관람불가,드라마,앤 조라 베라치드,줄리아 옌체
482,메리 크리스마스 미스터 모,2017-12-14,28684800,0.0,29990200,4014,4290,31,603,한국,한국,영화사 달리기,㈜인디스토리,12세이상관람가,코미디,임대형,"기주봉,오정환,고원희,전여빈,유재명,전순옥,전재민,전해성,정연진,이다솔,이우정,이진희,김민수,김정영,김학선,윤태희,이병관,신정섭"
483,이터너티,2017-05-18,29456200,0.0,34559100,3992,4647,45,391,프랑스,프랑스,,(주)라이크콘텐츠,12세이상관람가,멜로/로맨스,트란 안 홍,"멜라니 로랑,오드리 토투,베레니스 베조,제레미 레니에,펠릭스 보쉬"
484,뮤지컬 쉬 러브즈 미,2017-07-06,29324700,0.0,29324700,3982,4009,45,458,미국,미국,,C 무비,전체관람가,공연,토드 하이메스,"로라 베난티,제커리 리바이"
485,탠저린,2018-01-25,31015500,0.0,31937500,3960,4076,16,372,미국,미국,,"(주)미로스페이스,(주)드림팩트엔터테인먼트",청소년관람불가,"코미디,드라마",션 베이커,"키타나 키키 로드리게즈,미아 타일러"
487,델타 보이즈,2017-06-08,28002600,0.0,30466900,3894,4465,28,515,한국,한국,,㈜인디스토리,15세이상관람가,"드라마,코미디",고봉수,"백승환,이웅빈,신민재,김충길,윤지혜,김소영,김정기,고성완"
490,청년 마르크스,2018-05-17,32805600,0.0,32805600,3863,6044,25,260,프랑스,"프랑스,독일,벨기에",,와이드 릴리즈(주),15세이상관람가,드라마,라울 펙,"오거스트 딜,올리비에 구르메,빅키 크리엡스"
491,언프리티 소셜 스타,2018-02-22,29438700,0.0,29438700,3849,3849,142,1028,미국,미국,,(주)디스테이션,15세이상관람가,"코미디,드라마",맷 스파이서,"오브리 플라자,엘리자베스 올슨,오셔 잭슨 주니어"
492,어폴로지,2017-03-16,23304500,0.0,66617700,3804,9980,5,45,캐나다,캐나다,내셔널 필름 보드 오브 캐나다,(주)영화사 그램,12세이상관람가,다큐멘터리,티파니 슝,"길원옥,차오,아델라"
493,러브 앤 아트,2017-11-09,28914300,0.0,28914300,3766,3766,36,351,미국,미국,,(주)영화사오원,15세이상관람가,"멜로/로맨스,드라마",프레드 쉐피시,"줄리엣 비노쉬,클라이브 오웬"
494,고려 아리랑: 천산의 디바,2017-05-25,23321000,0.0,24315500,3739,4014,21,404,한국,한국,822 필름,(주)시네마달,전체관람가,다큐멘터리,김소영,"방 타마라,이함덕"
495,맨헌트,2018-01-25,28457500,0.0,28457500,3738,3738,55,487,중국,중국,,주식회사 풍경소리,15세이상관람가,"액션,범죄",오우삼,"장한위,후쿠야마 마사하루,하지원,치웨이"
496,공각기동대 : 고스트 인 더 쉘,2017-03-29,27896000,0.0,6285970884,3723,764072,5,36,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,범죄,액션",루퍼트 샌더스,"스칼렛 요한슨,마이클 피트,마이클 윈코트,요한 필리프 아스베크,기타노 다케시"
497,수성못,2018-04-19,27442900,0.0,27442900,3668,3806,36,510,한국,한국,한국영화아카데미,㈜인디스토리,15세이상관람가,"드라마,코미디",유지영,"이세영,박지수,김현준,남태부,강신일,윤진,김민규,감정원,강민영,김소라,김소희,김수경,김준형,김진호,김형주,박미령,박미령,박수연,박정현,박혜준,배경헌,배경헌,손희수,유지영,윤진,이수빈,이승찬,이유리,이재우,이정민,장병기,정민주,정석원,정수민,정수민,정지윤,최은영,최태규,황지은,오동민,박현영,강소연,윤정로,윤진,최원,이승우"
498,나의 서른에게,2017-11-23,26430400,0.0,26430400,3648,3870,67,534,홍콩,홍콩,,(주)박수엔터테인먼트,15세이상관람가,드라마,팽수혜,"주수나,정흔의"
502,핀두스 이야기,2017-11-30,17345000,0.0,17345000,3524,3524,22,237,독일,독일,,(주)레인메이커필름,전체관람가,"애니메이션,코미디,가족",알리 사마디 아하디,
503,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,29992500,0.0,927590500,3520,120921,8,61,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,SF,액션",이토 토모히코,"마츠오카 요시츠구,토마츠 하루카,이토 카나에"
504,인생을 애니메이션처럼,2017-09-27,26069300,0.0,26069300,3505,3505,49,420,미국,"미국,프랑스",,판씨네마(주),전체관람가,"다큐멘터리,애니메이션,가족",로저 로스 윌리엄스,
506,정원을 그리다 : 모네에서 마티스까지,2017-10-26,36375500,0.0,36375500,3441,3441,25,305,영국,영국,,메가박스중앙(주),전체관람가,다큐멘터리,데이비드 비커스태프,
507,"무현, 두 도시 이야기 : 파이널 컷",2017-08-30,24539000,0.0,24539000,3439,3439,103,877,한국,한국,엠앤씨에프,㈜인디스토리,15세이상관람가,다큐멘터리,전인환,노무현
508,푸른노을,2017-11-23,20627200,0.0,20627200,3382,4460,24,243,한국,한국,(주)마이더스필름,(주)드림팩트엔터테인먼트,12세이상관람가,드라마,박규식,"박인환,오미희,이재용,남경읍,서정호,엄에녹,윤철호,이경재,이승희,이현우,박명신,최유하,김현숙"
509,6 웨이 투 다이,2017-09-05,16890000,0.0,16890000,3378,3378,3,15,미국,미국,,제인앤유,15세이상관람가,"액션,스릴러",나딤 사우마,"비니 존스,도미니크 스웨인,비비카 A. 폭스"
511,파울라,2017-11-09,24775200,0.0,24775200,3286,3309,22,247,독일,독일,,(주)라이크콘텐츠,15세이상관람가,드라마,크리스찬 슈뵈초브,카를라 주리
512,괴물들,2018-03-08,28104500,0.0,28104500,3277,3277,56,668,한국,한국,"(주)케이프로덕션,버티고필름,플로우식스(주)",(주)리틀빅픽쳐스,청소년관람불가,드라마,김백준,"이원근,이이경,박규영,오승훈,김성균,곽민석,김도현,김성균,김우진,김정민,김지원,김효인,박상욱,박시현,박지연,이건희,이민석,이민영,이보람,이상엽,이상호,이진주,이정은,정성희,정재영,정조성,최경은,최원석,허수진,한창현,박지연,이보람,이재현,박찬익"
514,굿타임,2018-01-04,24985500,0.0,24985500,3246,3303,19,320,미국,미국,,(주)드림팩트엔터테인먼트,15세이상관람가,"범죄,드라마","조쉬 사프디,베니 사프디","로버트 패틴슨,베니 사프디,제니퍼 제이슨 리"
516,아름다운 별,2018-01-18,27268500,0.0,27268500,3231,3231,29,337,일본,일본,,"(주)싸이더스,아이 엠",청소년관람불가,"SF,드라마",요시다 다이하치,"릴리 프랭키,카메나시 카즈야,하시모토 아이,나카지마 토모코"
518,파리 시청 앞에서의 키스: 로베르 두아노,2017-08-24,23713797,0.0,23713797,3200,3218,17,274,프랑스,프랑스,,(주)영화사 진진,전체관람가,다큐멘터리,클레망틴 드루디유,"클레망틴 드루디유,로베르 두아노"
519,노래로 쏘아 올린 기적,2017-08-17,20481200,0.0,20481200,3182,3182,13,174,팔레스타인,"팔레스타인,아르헨티나",,"(주)비하인드 더 씬 컴퍼니,(주)미로스페이스",12세이상관람가,드라마,하니 아부 아사드,"타우픽 바롬,카이스 아타라,히바 아타라"
520,샷 콜러,2018-05-04,21625100,0.0,21625100,3147,3147,59,271,미국,미국,,(주)스톰픽쳐스코리아,청소년관람불가,"범죄,액션,스릴러",릭 로먼 워,"니콜라이 코스터 왈도,존 번탈"
521,완벽한 거짓말,2017-08-24,22623800,0.0,25555800,3138,3581,21,236,프랑스,프랑스,,주식회사 디에스이이디,15세이상관람가,스릴러,얀 고즐런,"피에르 니네이,아나 지라르도,마크 바르베,앙드레 마르콩"
522,가을 우체국,2017-10-19,23270700,0.0,23270700,3099,3099,74,618,한국,한국,"BPM 엔터테인먼트,동아방송예술대학교산학협력단,HATCH FILM ,(주)미디어테라스",(주)에스와이코마드,12세이상관람가,"멜로/로맨스,드라마",임왕태,"보아,이학주,임현식,오광록,송옥숙,조희봉,박현수,이수정,황석하"
523,나인스 라이프,2017-09-07,23553500,0.0,23933000,3090,3166,74,677,영국,영국,,(주)라이크콘텐츠,15세이상관람가,"미스터리,스릴러",알렉산더 아야,"제이미 도넌,사라 가돈,아론 폴"
524,파밍 보이즈,2017-07-13,20671200,0.0,20671200,3056,3127,24,330,한국,한국,(주)콘텐츠나무,(주)영화사 진진,전체관람가,다큐멘터리,"장세정,변시연,강호준","권두현,김하석,유지황,박준하,유지은,유지황,이민욱,이수현,이인호,이주환"
525,파리 투 마르세유: 2주간의 여행,2017-09-07,22814500,0.0,22814500,3010,3010,33,307,프랑스,프랑스,,"(주)디스테이션,(주)브리즈픽처스",12세이상관람가,드라마,라시드 드자이다니,"제라르 드빠르디유,사덱"
527,광인옥한흠,2017-12-28,22537200,0.0,22537200,2985,2985,18,170,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,옥한흠
528,서산개척단,2018-05-24,27257300,0.0,27257300,2981,5260,52,190,한국,한국,(주)훈프로,(주)인디플러그,12세이상관람가,다큐멘터리,이조훈,"정영철,하용복,윤기숙,정화자,이상범,손연복,김연,김연,김성준,김재권,이규동,이승현,이정수,김성준"
529,살인자의 기억법 : 새로운 기억,2017-11-01,19563000,0.0,19563000,2958,2958,24,294,한국,한국,"(주)쇼박스,(주)더블유픽처스,(주)그린피쉬,(주)영화사 이창",(주)쇼박스,청소년관람불가,"범죄,스릴러",원신연,"설경구,김남길,설현,오달수"
530,여자들,2017-08-03,20992800,0.0,22735100,2912,3211,40,552,한국,한국,콧수염필름즈,㈜인디스토리,15세이상관람가,드라마,이상덕,"최시형,전여빈,채서진,요조,유이든,전소니,차원영,이종필"
531,펭귄-위대한 모험 2,2018-03-01,22038300,0.0,22038300,2813,2813,70,349,프랑스,프랑스,,윤스,전체관람가,다큐멘터리,뤽 자케,장현성
532,분장,2017-09-27,20500300,0.0,24102900,2787,3318,17,388,한국,한국,이야기秀CUT,무브먼트,15세이상관람가,드라마,남연우,"안성민,홍정호,박보연,박세준,박준서,전민희,정권지,정효진,최정길,이상민,이상화,이수광,이승희,이왕형,이호성,남연우,김주현,김정영,오도이,양조아,양조아,허지원,허정도,강지혜"
533,아이엠 호프맨,2017-11-16,19892000,0.0,20476000,2724,2914,7,119,한국,한국,52DAYS FILM,52DAYS FILM,전체관람가,다큐멘터리,나현태,"임만호,김용순"
539,바람에 젖은 여자,2017-05-25,19184000,0.0,19184000,2604,2604,10,163,일본,일본,,"(주)오렌지옐로우하임,홀리가든",청소년관람불가,"코미디,드라마",시오타 아키히코,"나가오카 타스쿠,마미야 유키"
541,내 아내와 결혼해 주세요,2017-05-18,20128000,0.0,20508000,2600,2676,49,443,일본,일본,,(주)스마일이엔티,전체관람가,"멜로/로맨스,드라마",미야케 요시시게,"오다 유지,요시다 요,하라다 타이조,다카시마 레이코,마시마 히데카즈"
542,미스테리어스 스킨,2017-11-23,19650558,0.0,19650558,2587,2587,33,400,미국,"미국,네덜란드",,찬란,청소년관람불가,드라마,그렉 아라키,"조셉 고든 레빗,브래디 코벳,엘리자베스 슈"
543,배드 캅,2017-11-07,12905000,0.0,12905000,2581,2581,2,10,미국,미국,,(주)영화사 안다미로,15세이상관람가,코미디,제이크 메이어스,
544,일주일간 친구,2017-12-28,18679300,0.0,18679300,2508,2508,30,250,일본,일본,,노바엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",무라카미 쇼스케,"야마자키 켄토,카와구치 하루나"
545,존 윅 - 리로드,2017-02-22,16460000,0.0,2205582600,2472,277424,20,220,미국,미국,,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",청소년관람불가,"액션,범죄,스릴러",채드 스타헬스키,"키아누 리브스,이안 맥쉐인,루비 로즈,브리짓 모나핸,피터 스토메어,존 레귀자모,로렌스 피쉬번,데이비드 패트릭 켈리,커먼,랜스 레딕,리카르도 스카마르치오"
546,누에치던 방,2018-01-31,19459800,0.0,20810300,2462,2702,22,417,한국,한국,"주식회사 영화사 해강,영화사 잠","서울독립영화제,무브먼트",15세이상관람가,드라마,이완민,"이상희,홍승이,김새벽,이선호,임형국,최진혁,정원,김승현,이주영,윤효진,이동호,이선미,이세진,이수연,이소원,이승훈,이정은,이지윤,김지원,김진구,윤종석,임수현,장일선,전지혜,박종범,정자영,채형식,최동민,최수영,김나현,김경희,최진혁,최태현,최효빈,황지선,김성환,김수정,김연수,김예슬,김병석,김동준,조성훈,최교식"
547,케이크메이커,2018-05-24,23019200,0.0,23019200,2450,12106,61,186,독일,독일,,알토미디어(주),15세이상관람가,"드라마,멜로/로맨스",오피르 라울 그라이저,"사라 애들러,팀 칼코프,로이 밀러"
548,우리는 썰매를 탄다,2018-03-07,18391900,0.0,18391900,2432,2432,58,428,한국,한국,태흥영화(주),(주)콘텐츠지오,전체관람가,다큐멘터리,김경만,"정승환,이종경,한민수,유만균,박상현,김정호,박상현,이영민,장종호,정승환,정영훈"
550,히든 아이덴티티,2017-10-12,17978000,0.0,17978000,2430,2430,35,435,미국,미국,,(주)드림팩트엔터테인먼트,15세이상관람가,"미스터리,스릴러",브래드 앤더슨,"케이트 베킨세일,짐 스터게스,벤 킹슬리,마이클 케인,데이빗 듈리스"
551,밤섬해적단 서울불바다,2017-08-24,18811700,0.0,18811700,2427,2427,27,381,한국,한국,오피오티픽쳐스,찬란,15세이상관람가,다큐멘터리,정윤석,"권용만,장성건,박정근,단편선,이민석"
553,아메리칸 패스토럴,2017-05-25,18136900,0.0,18136900,2413,2413,24,317,미국,미국,,(주)드림팩트엔터테인먼트,15세이상관람가,"가족,드라마",이완 맥그리거,"이완 맥그리거,제니퍼 코넬리,다코타 패닝"
556,아기와 나,2017-11-23,17949800,0.0,18540900,2356,2455,62,692,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,드라마,손태겸,"이이경,정연주,조경창,이승현,가심현,최초아,오희준,박명신,류경수,전신환,박순천,안민영,정인기"
559,고향이 어디세요,2017-11-09,12786900,0.0,12786900,2275,2387,41,346,한국,한국,다큐서울,(주)드림팩트엔터테인먼트,12세이상관람가,다큐멘터리,정수웅,"김금단,김용복"
560,리틀 포레스트: 사계절,2018-03-22,17204700,0.0,17204700,2252,2396,13,210,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유,미우라 타카히로"
563,나부코,2017-04-01,42636500,0.0,72179000,2209,3524,10,133,미국,미국,,(주) 인스터 글로벌,전체관람가,공연,바바라 윌리스 스위츠,플라시도 도밍고
564,치어 댄스,2017-09-21,16060500,0.0,16060500,2186,2186,64,480,일본,일본,,와이드 릴리즈(주),전체관람가,코미디,카와이 하야토,"히로세 스즈,나카조 아야미,아마미 유키"
565,시칠리아 햇빛아래,2017-06-28,15619900,0.0,15619900,2154,2154,63,613,홍콩,홍콩,,(주)드림팩트엔터테인먼트,12세이상관람가,멜로/로맨스,린 유쉰,"이준기,주동우"
566,리브 어게인,2018-04-26,16516400,0.0,16516400,2148,2150,20,273,미국,미국,,그린나래미디어(주),15세이상관람가,"코미디,드라마",로버트 에드워즈,"크리스토퍼 월켄,앰버 허드"
567,올 리브 올리브,2017-07-13,13492800,0.0,14263800,2129,2519,24,351,한국,한국,상구네,(주)시네마달,전체관람가,다큐멘터리,"김태일,주로미",
568,위 베어 베어스: 베이비 베어스,2018-05-24,18085300,0.0,18085300,2128,16136,128,266,미국,미국,,(주)팝엔터테인먼트,전체관람가,"애니메이션,드라마,가족",매니 에르난데스,
571,러브,2017-11-02,16473500,0.0,25548000,2108,3183,27,294,프랑스,프랑스,,판씨네마(주),청소년관람불가,멜로/로맨스,가스파 노에,
575,히에로니무스 보쉬의 기이한 세계,2018-01-18,22333000,0.0,22333000,2078,2078,23,273,영국,영국,,메가박스중앙(주),전체관람가,,데이비드 비커스태프,
577,반도에 살어리랏다,2018-01-25,15259000,0.0,15259000,2068,2073,14,222,한국,한국,스튜디오 수집,"애니메이션 배급, 씨앗",15세이상관람가,"애니메이션,코미디",이용선,"이승행,오가빈,이용우,박진영,강예솔,이승훈,이슬,이슬,이슬,이승훈,이승훈,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이용선,이유진,이유진,박지현,박진영,박진영,박진영,김나영,김나영,김나영,김나영,김나영,김나영,김민성,강성우"
580,뮤지엄,2017-05-18,16312000,0.0,16312000,2056,2056,65,606,일본,일본,,주식회사 더쿱,청소년관람불가,"범죄,스릴러",오오토모 케이시,"오구리 슌,츠마부키 사토시"
581,바람의 춤꾼,2017-06-06,12443100,0.0,12443100,2039,2039,10,270,한국,한국,강 컨텐츠,강 컨텐츠,12세이상관람가,다큐멘터리,최상진,"이삼헌,변우균"
582,트레이터,2017-08-03,15514500,0.0,15514500,2036,2036,33,283,영국,영국,,아이 엠,15세이상관람가,"범죄,스릴러",수잔나 화이트,"이완 맥그리거,나오미 해리스,스텔란 스카스가드,데미안 루이스"
583,파워레인져스: 더 비기닝,2017-04-20,11682000,0.0,577103561,2031,73875,27,149,미국,미국,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"액션,어드벤처,판타지,SF",딘 이스라엘리트,"데이커 몽고메리,나오미 스콧,RJ 사일러,베키 지,루디 린,빌 헤이더,브라이언 크랜스톤,엘리자베스 뱅크스,데이빗 덴맨,안잘리 자이,캐롤라인 케이브"
585,아이다,2018-04-04,46091500,0.0,46091500,2002,3220,11,112,독일,독일,,(주)케빈앤컴퍼니,전체관람가,"공연,드라마,멜로/로맨스",시린 네샤트,안나 네트렙코
586,바람의 색,2018-04-05,15363900,0.0,15363900,2001,2001,46,463,일본,일본,,(주)스톰픽쳐스코리아,12세이상관람가,"판타지,멜로/로맨스",곽재용,"후루카와 유우키,후지이 타케미"
587,파리 오페라,2018-05-17,15685600,0.0,15685600,1992,2157,20,168,프랑스,프랑스,,주식회사 더쿱,전체관람가,다큐멘터리,장-스테판 브롱,"스테판 리스너,필립 조르당,벤자민 마일피드"
591,땡큐 포 유어 서비스,2017-12-07,14249000,0.0,14249000,1965,1965,72,570,미국,미국,,(주)씨제이이엔엠,15세이상관람가,"드라마,전쟁",제이슨 홀,"마일즈 텔러,해일리 베넷,조 콜,비우라 코알레"
594,안티포르노,2017-06-15,14861000,0.0,14861000,1940,1940,14,146,일본,일본,,"홀리가든,(주)오렌지옐로우하임",청소년관람불가,드라마,소노 시온,"토미테 아미,츠츠이 마리코"
598,지니어스,2017-04-13,14023000,0.0,209700437,1915,27224,9,83,영국,"영국,미국",,(주)라이크콘텐츠,12세이상관람가,드라마,마이클 그랜다지,"콜린 퍼스,주드 로,니콜 키드먼,로라 린니,가이 피어스,도미닉 웨스트,바네사 커비,마크 아놀드"
599,다이빙벨 그후,2018-05-24,16148500,0.0,16148500,1911,2981,48,125,한국,한국,(주)씨네포트,(주)씨네포트,12세이상관람가,다큐멘터리,이상호,"이용관,김지석,오석근,이종인,송옥숙,김일권,이상호,이주영,최순실,고영재"
600,삼손,2018-04-19,14298400,0.0,14298400,1908,1993,16,174,미국,미국,,(주)드림팩트엔터테인먼트,12세이상관람가,"액션,드라마",브루스 맥도널드,"타일러 제임스,잭슨 라스본,빌리 제인,룻거 하우어"
601,나는 아들을 사랑하지 않는다,2017-11-30,14196900,0.0,14196900,1904,1904,15,173,노르웨이,노르웨이,,주식회사 씨네룩스,12세이상관람가,드라마,아릴드 안드레센,"크리스토퍼 조너,크리스토페르 베치,말론 모레노"
603,폭력의 씨앗,2017-11-02,13541300,0.0,13541300,1897,1905,28,394,한국,한국,"(주)타이거시네마,DGC,엠라인디스트리뷰션(주)",찬란,15세이상관람가,드라마,임태규,"이가섭,정재윤,소이,박성일,문광백,박지훈,박해오,정대기,이주연,임태규,김동현,박강섭,박지훈,정희태"
604,스타박'스 다방,2018-01-11,13220000,0.0,13220000,1886,2772,28,255,한국,한국,영화사 온난전선,(주)드림팩트엔터테인먼트,15세이상관람가,"코미디,드라마",이상우,"백성현,이상아,서신애,김경미,이정구,신원호,서호철,이다슬,이산인,이은욱,이찬양,이철진,장기원,장동주,박정환"
609,라라,2018-02-22,14798800,0.0,14798800,1860,1860,28,202,한국,한국,(주)도너츠컬처,(주)영화사 그램,15세이상관람가,"멜로/로맨스,드라마",한상희,"정채연,산이,치 푸,김나온,산이,이주희,이지원,이하은,이혜인,박지일,이수련,하경"
613,돈 슬립,2017-07-19,14378500,0.0,14378500,1839,1839,24,259,미국,미국,,(주)제이앤씨미디어그룹,15세이상관람가,"공포(호러),스릴러",필립 구즈먼,"조셀린 도나휴,제시 브래포드,로리 페티"
617,식스 빌로우,2018-01-25,15173000,0.0,15173000,1813,1813,20,112,미국,미국,,주식회사 디에스이이디,12세이상관람가,"드라마,스릴러",스캇 워프,"조쉬 하트넷,미라 소르비노"
622,100미터,2017-07-20,12841500,0.0,12841500,1770,1770,41,317,스페인,스페인,,"㈜코리아스크린,와이드 릴리즈(주)",15세이상관람가,"코미디,드라마",마르셀 바레나,"다니 로비라,카라 엘레할데,알렉산드라 히메네즈"
623,라 트라비아타,2017-08-05,40719500,0.0,40719500,1768,2842,11,75,미국,미국,,(주) 인스터 글로벌,12세이상관람가,공연,,
629,아이 엠 낫 유어 니그로,2018-02-08,12869700,0.0,12869700,1745,1745,16,253,프랑스,"프랑스,미국,벨기에,스위스",,와이드 릴리즈(주),15세이상관람가,다큐멘터리,라울 펙,사무엘 L. 잭슨
630,천화,2018-01-25,13873900,0.0,13873900,1743,1743,11,223,한국,한국,(주)맑은시네마,(주)맑은시네마,15세이상관람가,드라마,민병국,"이일화,양동근,하용수,이혜정,정나온,윤돈휘,정현주,송현희,남민우"
631,더 히어로,2018-02-01,12784400,0.0,12784400,1738,1738,31,264,미국,미국,,(주)디스테이션,15세이상관람가,"코미디,드라마",브렛 헤일리,"샘 엘리엇,로라 프레폰,크리스틴 리터"
632,하이 스트렁,2018-01-04,12745500,0.0,12745500,1736,1737,66,433,미국,"미국,루마니아",,(주)영화사 진진,12세이상관람가,"드라마,멜로/로맨스",마이클 데미언,"키넌 캄파,니콜라스 갈리친"
633,22년 후의 고백,2018-01-17,12993500,0.0,12993500,1732,1732,41,306,일본,일본,,(주)영화사오원,15세이상관람가,스릴러,이리에 유,"후지와라 타츠야,이토 히데아키"
