Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
1384,사당동 더하기 33,,3329000,0,3329000,623,623,1,13,한국,한국,,,,다큐멘터리,조은,
1385,쌀,,1776000,0,3224000,622,1336,1,24,한국,한국,,,,드라마,신상옥,"신영균,최은희"
1386,신패왕화 : 예스마담,2021-03-04 00:00:00,3100000,0,3100000,620,620,5,31,홍콩,홍콩,,라온아이(주),15세이상관람가,액션,레이 우,양리칭
1386,십계 5편 : 살인하지 말라,,2902000,0,3886000,620,873,10,82,폴란드,폴란드,,,,기타,크지슈토프 키에슬로프스키,
1386,유전,2018-06-07 00:00:00,4531000,0,1598528478,620,181477,15,68,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,공포(호러),아리 에스터,"토니 콜렛,가브리엘 번,알렉스 울프,밀리 샤피로"
1389,뮤지컬 홀리데이 인,2017-12-20 00:00:00,11084000,0,18340900,619,1565,30,274,미국,미국,,C 무비,전체관람가,"공연,뮤지컬",데이빗 혼,
1390,글루미 선데이,2000-10-21 00:00:00,4748500,0,194025900,617,24864,2,48,독일,독일,,(주)팝엔터테인먼트,18세관람가,드라마,롤프 슈벨,"스테파노 디오니시,조아킴 크롤,에리카 마로잔,벤 베커"
1390,바이올렛 에버가든 – 영원과 자동 수기 인형 -,2020-03-26 00:00:00,6907910,0,110999370,617,12551,10,63,일본,일본,,(주)라이크콘텐츠,전체관람가,애니메이션,후지타 하루카,"이시카와 유이,코토부키 미나코"
1390,해녀,,1287000,0,5069000,617,2241,1,17,미국,미국,이십세기폭스필름코퍼레이션,,,"멜로/로맨스,어드벤처",진 네글레스코,"앨런 래드,클리프톤 웹,소피아 로렌"
1393,파리의 연인,,1179000,0,25268500,616,10196,1,33,미국,미국,파라마운트 픽쳐스,,,"멜로/로맨스,코미디,뮤지컬",스탠리 도넌,"오드리 헵번,프레드 아스테어"
1394,서부 개척사,,1756000,0,16284000,614,6558,1,17,미국,미국,,,,"서부극(웨스턴),어드벤처,드라마","존 포드,헨리 해서웨이,조지 마샬","캐롤 베이커,리 J. 콥"
1395,레컨,2021-02-27 00:00:00,4292800,0,4292800,613,613,20,45,미국,미국,,주식회사 풍경소리,15세이상관람가,"전쟁,액션",,"알렉산더 루드윅,샘 킬리"
1395,서유기: 재세요왕,2021-09-30 00:00:00,5223740,0,5223740,613,613,47,183,중국,중국,,(주)제이앤씨미디어그룹,전체관람가,애니메이션,왕운비,"최승훈,윤세웅,박주광,장병관,박시윤"
1397,영희,2022-05-01 00:00:00,1274000,0,1274000,612,612,4,78,한국,한국,주식회사 씨엠닉스,주식회사 씨엠닉스,15세이상관람가,코미디,차상민,"기은수,서범석,이호철,문서별,황장준,박봉헌,윤가령,박혜숙,박승재,류인아,원호연,이수지,길예진"
1398,날으는 해병대,,1227000,0,2903000,611,1169,1,27,미국,미국,,,,"액션,전쟁",니콜라스 레이,"존 웨인,로버트 라이언"
1398,예기치 못한 일,,1249000,0,1249000,611,611,1,29,영국,영국,,,,멜로/로맨스,안소니 애스퀴스,"엘리자베스 테일러,리차드 버튼,매기 스미스"
1400,제1회 통일문화영화제 초청작,,3660000,0,3660000,610,610,2,4,한국,한국,,,,드라마,,
1401,숏버스 감성행,2021-08-19 00:00:00,5601400,0,5601400,609,609,14,212,한국,한국,(주)퍼니콘,"언더식스티,(주)퍼니콘",12세이상관람가,멜로/로맨스,"강인석,안다훈,박경진","정유민,한서연,김진태,윤영환,한창희,박영빈"
1402,"마진 콜: 24시간, 조작된 진실",2013-01-03 00:00:00,3970000,0,54749500,608,7694,22,200,미국,미국,,(주)팝파트너스,15세이상관람가,"스릴러,드라마",J.C 챈더,"케빈 스페이시,데미 무어,사이먼 베이커,재커리 퀸토,제레미 아이언스,스탠리 투치,폴 베타니,펜 바글리"
1403,베라크루스,1971-02-13 00:00:00,1280000,0,23110000,607,11376,1,28,미국,미국,유나이티드 아티스트,,15세이상관람가,서부극(웨스턴),로버트 알드리치,"버트 랭카스터,게리 쿠퍼"
1404,인디애니페스트2021 독립보행1,,3579000,0,3579000,605,605,3,8,한국,한국,,,,애니메이션,,
1405,SIPFF2021 한국단편-비경쟁 1,,3869000,0,3869000,604,604,3,12,한국,한국,,,,기타,,
1405,지상에서 영원으로,,1203500,0,37255500,604,17384,1,31,미국,미국,콜럼비아 픽쳐스 코포레이션,,,"전쟁,드라마,멜로/로맨스",프레드 진네만,몽고메리 클리프트
1407,SIFF2020 본선 단편경쟁 3,,4219000,0,4219000,603,603,2,5,한국,한국,,,,기타,김유진,
1407,나의 인생여행,2020-12-10 00:00:00,4822210,0,4822210,603,603,31,263,영국,영국,,(주)라이크콘텐츠,15세이상관람가,"드라마,멜로/로맨스",,"헨리 골딩,파커 소여"
1409,그 여름 가장 조용한 바다,2004-08-13 00:00:00,5196000,0,38295034,602,5513,2,40,일본,일본,"오피스 키타노,토호 컴퍼니","(주)영화사 진진,(주)스폰지이엔티",12세관람가,드라마,기타노 다케시,"카와하라 사부,마키 쿠로우도"
1409,내겐 너무 어려운 연애,2021-02-04 00:00:00,5571560,0,5571560,602,602,32,219,이탈리아,이탈리아,,"(주)디오시네마,(주)태양미디어그룹",12세이상관람가,코미디,,
1409,쓰루 더 파이어,2020-07-23 00:00:00,4341760,0,4341760,602,602,23,175,프랑스,프랑스,,(주)영화사오원,15세이상관람가,드라마,,"피에르 니네이,아나이스 드무스티에"
1412,인디애니페스트2020 새벽비행1,,3603000,0,3603000,601,601,2,8,한국,한국,,,,애니메이션,,
1413,포크 촙 힐,,1233500,0,8640500,598,4403,1,27,미국,미국,,,,"전쟁,드라마,액션",루이스 마일스톤,"그레고리 펙,해리 구아르디노,립 톤"
1414,버터필드 8,,1268000,0,10547000,596,4874,1,23,미국,미국,,,,드라마,다니엘 만,"엘리자베스 테일러,로렌스 하비"
1415,공작조: 현애지상,2021-09-16 00:00:00,4094900,0,4094900,595,595,46,81,중국,중국,,(주)제이앤씨미디어그룹,15세이상관람가,"액션,스릴러",장예모,장한위
1416,"가장 따뜻한 색, 블루",2014-01-16 00:00:00,4172400,0,422608800,594,55573,1,42,프랑스,프랑스,,판씨네마(주),청소년관람불가,"드라마,멜로/로맨스",압델라티프 케시시,"레아 세이두,아델 에그자르코풀로스,살림 케치우셰"
1416,둥글고 둥글게,,5758000,0,5758000,594,594,3,19,한국,한국,한국영상자료원,(주)영화사 진진,12세이상관람가,다큐멘터리,장민승,
1418,시에라 마드레의 보물,,1341000,0,13429000,593,6133,1,21,미국,미국,,,,"어드벤처,드라마",존 휴스턴,"험프리 보가트,월터 휴스톤"
1419,동백정원,2023-12-01 00:00:00,2957000,0,2957000,591,591,2,5,일본,일본,,(주)미디어캐슬,전체관람가,드라마,우에다 요시히코,"심은경,후지 스미코"
1419,비정의 도시,,1347000,0,1347000,591,591,1,12,미국,미국,,,,"범죄,드라마",고트프리드 레인하드트,
1421,미드나잇 버스,2021-02-04 00:00:00,4984080,0,4984080,590,590,26,207,일본,일본,,(주)라이크콘텐츠,12세이상관람가,"드라마,멜로/로맨스,가족",,"하라다 타이조,야마모토 미라이,코니시 마나미"
1421,영광의 탈출,,1256500,0,14470516,590,9226,1,14,미국,미국,,,,"드라마,전쟁",오토 프레밍거,"폴 뉴먼,에바 마리 세인트"
1421,춘희,,1190000,0,14249000,590,7150,1,30,미국,미국,,,,"멜로/로맨스,드라마",조지 쿠커,"로버트 테일러,그레타 가르보"
1424,양키 두들 댄디,,762000,0,3722000,589,2064,1,24,미국,미국,,,,드라마,마이클 커티즈,"제임스 카그니,조안 레슬리"
1425,패터슨,2017-12-21 00:00:00,5009000,0,568022208,587,68595,2,41,프랑스,"프랑스,독일,미국",,그린나래미디어(주),12세이상관람가,드라마,짐 자무쉬,"아담 드라이버,골시프테 파라하니"
1426,레베카,,3564000,0,37894300,586,5744,2,28,미국,미국,,,,"미스터리,멜로/로맨스,스릴러",알프레드 히치콕,"로렌스 올리비에,조안 폰테인,조지 샌더스"
1426,파수꾼,2011-03-03 00:00:00,4256000,0,208641400,586,26606,7,133,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
1428,블러바드,2015-08-13 00:00:00,5134670,0,92357970,585,11711,23,194,미국,미국,,"주식회사 블루필름웍스,주식회사 마운틴픽쳐스,TCO(주)더콘텐츠온",15세이상관람가,드라마,디토 몬티엘,"로빈 윌리엄스,로베르토 어과이어,캐시 베이커,봅 오덴커크"
1428,옥스보우 인시던트,,1788000,0,4168000,585,1419,1,19,미국,미국,,,,"범죄,서부극(웨스턴)",윌리엄 A. 웰만,"헨리 폰다,다나 앤드류스,메리 배스 휴즈,앤소니 퀸"
1430,조국은 누구의 것이냐,,1338000,0,1494000,584,642,1,12,이탈리아,이탈리아,,,,"드라마,전쟁",,알도 기우프레
1431,귀여운 남자,2021-01-14 00:00:00,4463470,0,4463470,581,581,41,318,한국,한국,(주)드림팩트엔터테인먼트,(주)드림팩트엔터테인먼트,15세이상관람가,코미디,김정욱,"신민재,이진리,박현상,홍하나임,황정윤,이주헌,박용철,공경배,오혜민,한창현,정수용,김수영,양정호,임진택,박연식,남태우,이정호,정진혁,이상훈,이리에,김태봉,김훈만,김선동,이덕건,김동균,김동헌,장선율,유은조,김현우,김윤미,전영,권혁미,강슬기,김민정,최다은,이지안,김희현,최병숙,김혜영,김서해,김재흥,안세지,윤도,정승욱,박세영,김대현,김상동,최진엽,정시율,김혜림,한다희,조영은,윤수정,이원희,인다영,최하늘,김소희,이두현,박지혜,이원희,한다희,이희수,김재찬,전제엽,최영흔,김기정,김설희,문우빈,남지혜,강윤혜,황정민,김홍기,김하늘,김상혁,이승민,황민주,문채령,이서진,박진규,장현지"
1431,엠마,2020-02-27 00:00:00,4997500,0,39652500,581,5675,27,135,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"코미디,드라마,멜로/로맨스",어텀 드 와일드,"안야 테일러 조이,자니 플린,미아 고스,빌 나이,미란다하트,칼럼 터너,조쉬 오코너"
1433,에이펙스,2021-11-25 00:00:00,2875000,0,2875000,575,575,50,115,캐나다,캐나다,,(주)누리픽쳐스,15세이상관람가,"액션,스릴러",,"브루스 윌리스,닐 맥도노프"
1433,올리버 색스: 그의 생애,2021-08-26 00:00:00,4924000,0,4924000,575,575,9,96,미국,미국,,하준사,12세이상관람가,다큐멘터리,릭 번스,"올리버 삭스,빌 헤이스,케이트 에드거,로렌스 웨슐러"
1435,BIAF2021 부천국제애니메이션페스티벌 기획상영展,,3427000,0,3427000,574,574,3,15,기타,기타,,,,애니메이션,,
1435,센소,,772000,0,5427000,574,2018,1,25,이탈리아,이탈리아,,,,멜로/로맨스,루치노 비스콘티,"알리다 발리,팔리 그레인저"
1435,십계 1편 : 나 이외의 다른 신을 섬기지 말라,,2780000,0,4222500,574,877,9,59,폴란드,폴란드,,,,기타,크지슈토프 키에슬로프스키,
1438,역마차,,1144000,0,19172900,572,7756,1,26,미국,미국,,,,서부극(웨스턴),존 포드,"존 웨인,클레어 트레버,앤디 데빈,존 캐러딘"
1438,황야의 귀부인,,1144000,0,5891000,572,2944,1,20,미국,미국,워너 브러더스 픽쳐스,,,서부극(웨스턴),머빈 르로이,"그리어 가슨,다나 앤드류스,카메론 미첼,로이스 스미스"
1440,애꾸눈 잭,,1299000,0,17900000,571,8955,1,22,미국,미국,,,,"드라마,서부극(웨스턴)",말론 브란도,말론 브란도
1440,카라마조프가의 형제들,,1157000,0,12400000,571,5730,1,20,미국,미국,,,,드라마,리차드 브룩스,"율 브린너,마리아 쉘"
1442,모리스,2019-11-07 00:00:00,6574000,0,131487523,570,15656,6,36,영국,영국,,알토미디어(주),15세이상관람가,"드라마,멜로/로맨스",제임스 아이보리,"휴 그랜트,제임스 윌비,루퍼트 그레이브즈,덴홈 엘리엇"
1442,왕중왕,,1147500,0,21798500,570,10747,1,20,미국,미국,,,,드라마,니콜라스 레이,"제프리 헌터,시오반 맥켄나"
1444,UFO 스케치,2021-03-04 00:00:00,4191500,0,4191500,569,569,10,136,한국,한국,스튜디오8,(주)마노엔터테인먼트,전체관람가,다큐멘터리,김진욱,"맹성렬,서종한,임병선,김선규,장호동,허 준,지영해,배일환"
1444,걸 위드 더 카메라,2022-01-20 00:00:00,4407470,0,4407470,569,569,11,132,한국,한국,,(주)영화사 그램,12세이상관람가,다큐멘터리,안희수,"김드보라,김우현,신수빈,제로주,최가영,최예린,현지수"
1444,스쿨 오브 락(樂),2021-05-13 00:00:00,4213000,0,4213000,569,569,7,125,한국,한국,(주)콘텐츠나무,(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,강호준,방승호
1447,판도라,,1136000,0,5895711,568,1723,1,15,영국,영국,,,,"드라마,판타지",앨버트 르윈,"제임스 메이슨,에바 가드너"
1448,SIPFF2021 한국단편-비경쟁 2,,3755000,0,3755000,567,567,2,12,한국,한국,,,,기타,,
1448,릴리 슈슈의 모든 것,2005-06-23 00:00:00,5278050,0,66382098,567,9947,6,72,일본,일본,록웰아이즈 (ロックウェルアイズ),"(주)미디어캐슬,(주)튜브엔터테인먼트",15세관람가,드라마,이와이 슌지,"이치하라 하야토,오시나리 슈고"
1450,갱경떡삥이,2021-12-27 00:00:00,1130000,0,1130000,565,565,1,6,한국,한국,갱경 엔터테인먼트,갱경 엔터테인먼트,청소년관람불가,드라마,진명,"최효영,정재진,서민균,김예기,이화영,김선화,이명희,나기수,박노식,박노철,김용수,서정우,김보겸,이진아,나윤서,강희만,권오춘,정명진,기국서,김예솔,박태현,천택근,박준철"
1450,귀주 이야기,1994-10-08 00:00:00,2980000,0,3157000,565,624,1,33,중국,중국,"실-메트로폴 오카니제이션,베이징필름아카데미",,중학생이상관람가,드라마,장예모,공리
1450,붉은 수수밭,1989-09-09 00:00:00,3159000,0,8552000,565,2664,1,29,중국,중국,지앙 필름 스튜디오,,고등학생이상관람가,"드라마,전쟁",장예모,"공리,강문"
1453,FBI 데스트랩,2022-03-30 00:00:00,2484000,0,2484000,564,564,50,132,미국,미국,,(유)조이앤시네마,15세이상관람가,스릴러,,"메간 폭스,브루스 윌리스"
1454,분노의 강,,2125000,0,6072000,563,2541,1,20,미국,미국,워너 브러더스 픽쳐스,,,서부극(웨스턴),안소니 만,"제임스 스튜어트,록 허드슨,아서 케네디"
1454,우리들,2016-06-16 00:00:00,4247500,0,379998614,563,51264,13,185,한국,한국,(주)아토,(주)엣나인필름,전체관람가,드라마,윤가은,"최수인,설혜인,이서연,박혜진,안정우,전석민,주재윤,최승혁,장혜진,손석배,강민준,최준우,최준우"
1454,인생,1995-05-27 00:00:00,3259000,0,3411000,563,613,1,33,중국,중국,,,고등학생이상관람가,드라마,장예모,"공리,갈우"
1454,지상 최대의 작전,,1176500,0,18643500,563,9098,1,21,,,,,,,,
1454,황금광 시대,1990-02-17 00:00:00,4776000,0,10835000,563,2760,11,99,미국,미국,찰리채플린프로덕션,(주)엣나인필름,중학생이상관람가,"어드벤처,코미디,가족",찰리 채플린,"찰리 채플린,맥 스웨인,톰 머레이,조지아 헤일"
1459,인디애니페스트2021 릴레이작가 초청전,,3355000,0,3355000,562,562,2,6,기타,기타,,,,애니메이션,,
1460,셰넌도어,,680000,0,818000,561,630,1,28,미국,미국,,,,"드라마,전쟁,서부극(웨스턴)",앤드류 V. 맥라글렌,"제임스 스튜어트,더그 맥커엘,글렌 콜베트"
1461,골든맨,2021-01-27 00:00:00,4240400,0,4240400,560,560,25,154,이탈리아,이탈리아,,예지림엔터테인먼트,15세이상관람가,"범죄,드라마",빈센조 알피리,"지암파올로 모렐리,파비오 데 루이지,에도아도 레오"
1461,내 사랑 찾기,2020-10-22 00:00:00,4557300,0,4557300,560,560,38,222,미국,미국,,(주)팝엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",,
1461,십계 3편 : 안식일을 지키라,,2807750,0,3474750,560,762,13,69,폴란드,폴란드,,,,기타,크지슈토프 키에슬로프스키,
1461,착신아리,2004-07-09 00:00:00,3886000,0,1468484500,560,235702,24,122,일본,일본,가도카와헤럴드픽쳐스,(주)쇼박스,15세관람가,공포(호러),미이케 다카시,"시바사키 코우,후키이시 카즈에,츠츠미 신이치"
1465,독수리 요새,,1115000,0,1560000,555,730,2,23,미국,미국,,,,"전쟁,액션,드라마",브라이언 G. 휴튼,"리차드 버튼,클린트 이스트우드"
1466,스크림,1999-01-16 00:00:00,4352000,0,4352000,554,554,10,64,미국,미국,디멘션 필름즈,(주)태원엔터테인먼트,18세 미만인 자는 관람할 수 없는 등급,"공포(호러),미스터리,스릴러",웨스 크레이븐,"니브 캠벨,제이미 케네디,스킷 울리히"
1466,여기가 천국,,1954000,0,1954000,554,554,1,6,프랑스,"프랑스,카타르,독일,캐나다,터키,팔레스타인",,,,기타,엘리아 술레이만,엘리아 술레이만
1466,플로리다 프로젝트,2018-03-07 00:00:00,3584000,0,802932600,554,96021,2,39,미국,미국,,오드,15세이상관람가,드라마,션 베이커,윌렘 데포
1469,최미역행,2020-11-25 00:00:00,4350500,0,4350500,553,553,20,89,중국,중국,,시네마 뉴원,12세이상관람가,드라마,판위린,
1470,셰인,,1157000,0,28111000,552,13318,1,29,미국,미국,파라마운트 픽쳐스,,,"드라마,서부극(웨스턴)",조지 스티븐스,
1471,듣보인간의 생존신고,2023-09-06 00:00:00,3830000,0,3830000,551,551,1,8,한국,한국,(주)에이치더블유,(주)시네마달,전체관람가,다큐멘터리,"권하정,김아현","권하정,김아현"
1472,신사는 금발을 좋아해,,1098000,0,18709000,549,8072,1,25,미국,미국,,,,"코미디,뮤지컬",하워드 혹스,"제인 러셀,마릴린 몬로"
1472,여로,,611000,0,18957000,549,9478,1,18,미국,미국,,,,"드라마,멜로/로맨스",아나톨 리트박,"데보라 카,율 브린너"
1474,리오의 사나이,,619000,0,619000,547,547,1,22,프랑스,"프랑스,이탈리아",,,,"액션,코미디",필립 드 브로카,"장 폴 벨몽도,프랑수아즈 도를리크,진 세바이스"
1474,와일드 번치,,1249000,0,1249000,547,547,1,28,미국,미국,,,,"액션,범죄,드라마",샘 페킨파,"윌리엄 홀든,로버트 라이언,어네스트 보그나인,에드몬드 오브라이언,워렌 오츠"
1476,마지막 대전투: 전장의 영웅들,2022-03-23 00:00:00,2466000,0,2466000,546,546,50,114,미국,미국,,(유)조이앤시네마,15세이상관람가,"전쟁,액션,드라마",아리 톱,
1476,파일럿: 배틀 포 서바이벌,2022-04-13 00:00:00,3794400,0,3794400,546,546,33,168,러시아,러시아,,(주)박수엔터테인먼트,15세이상관람가,"전쟁,액션",레나트 다블레티아로프,피요트르 피오도로프
1476,핫 블러드,2021-11-25 00:00:00,3016000,0,3016000,546,546,52,115,한국,한국,(주)하늬바람,(주)제이앤씨미디어그룹,15세이상관람가,액션,신재명,"최제헌,정성호,이정현,김미란,공정환,서범식,이관훈,김미승,우영택,김재현,천영암,서제일,류연영,김정환,최우준,김영원,김준구,한건,김원진,박태강,최준석,이다해,이금용,윤재형,최효준,박태웅,이유,강민철,홍동건,김승필,오태승,임태훈,백승철,김연재,하은선,이형철,최준석,서이,김승필,신중혁,오권열,고대웅,김승민,지대한,김강일,지건우"
1479,겨울 이야기,,4716000,0,11403000,544,1564,3,32,프랑스,프랑스,,(주)영화사 안다미로,15세이상관람가,드라마,에릭 로메르,"샬롯 베리,프레데릭 반 덴 드리슈"
1479,클로젯,2020-02-05 00:00:00,5440000,0,10971962280,544,1270835,3,3,한국,한국,"(주)영화사 월광,(주)퍼펙트스톰필름",(주)씨제이이엔엠,15세이상관람가,"미스터리,드라마",김광빈,"하정우,김남길,허율,김시아,신현빈,김수진,박지아,임현성,강신철,박성웅,이도국,이양희"
1481,엘머 갠트리,,1134500,0,11330500,542,5407,1,23,미국,미국,,,,"드라마,멜로/로맨스",리차드 브룩스,"버트 랭커스터,장 시몬즈"
1482,에이리,2021-07-16 00:00:00,5562090,0,5562090,541,541,4,88,일본,일본,,(주)미디어캐슬,15세이상관람가,"미스터리,드라마",오오토모 케이시,"아야노 고,마츠다 류헤이"
1483,협객 김두한,1975-06-05 00:00:00,1335000,0,6494000,540,3117,2,29,한국,한국,신프로덕션,,15세이상관람가,액션,김효천,"이대근,독고성,서미경"
1484,가방을 든 여인,,1091000,0,6122000,538,2202,1,12,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마",발레리오 주를리니,"클라우디아 카르디날레,자끄 페렝,레나토 발디니"
1484,피가로의 결혼,2015-02-21 00:00:00,13373500,0,63306000,538,2953,7,96,미국,미국,,(주) 인스터 글로벌,전체관람가,공연,,
1486,"O, shorts! - 12월 '이렇게 된 이상 이학주로 간다'",,5086000,0,5086000,533,533,1,17,한국,한국,,,,기타,,
1486,데스위시 더 게임,2022-04-28 00:00:00,2453000,0,2453000,533,533,50,96,미국,미국,,(유)조이앤시네마,15세이상관람가,"액션,스릴러",제임스 쿨렌 브레삭,"브루스 윌리스,채드 마이클 머레이"
1488,몬스터 아일랜드,2022-04-28 00:00:00,2452000,0,2452000,532,532,50,95,미국,미국,,(유)조이앤시네마,15세이상관람가,"SF,드라마",마크 앳킨스,에드리언 보쳇
1489,뜨거운 양철 지붕 위의 고양이,,1738000,0,21038000,530,9521,1,24,미국,미국,,,,드라마,리차드 브룩스,"엘리자베스 테일러,폴 뉴먼,벌 아이비스"
1490,기방도령,2019-07-10 00:00:00,5280000,0,2335510190,528,287581,8,24,한국,한국,"주식회사 브레인샤워,(주)제이와이피픽쳐스",판씨네마(주),15세이상관람가,"코미디,사극",남대중,"이준호,정소민,최귀화,예지원,공명,장세아,조이현,김동영,이일화,이상희,나승용,남선중,고나희,김가빈,박정원,박정원,박정헌,설윤지,박지수,김문찬,신은수,신이지,김민지,유종연,오규택,오자훈,윤미영,김서경,오제근,옥영진,정재성,이정훈,정재훈,최민호,이주실,김인호,김장원,허성우,홍기호,최유리,백주희,김수한,조영지,이수연,이진,정기원,윤혜빈,김주현,정민규,조헌태,강승현,강영준,이승현,최지희,고재석,지대한,공현주,김연희,권다영,하민,김선도,이철민,이호연,김시혜,김아윤,한기업,임수지,임향주,이민영,이해인,한미령,이유나,김한,도연진,이유정,한지혜,왕수빈,한채리,우연화,남관규,남영진,남훈성,정우영,김우혁,유수아,유형준,이은정,민지율,왕나경,정연심,윤설아,윤욱,윤정혁,윤지욱,윤해주,이재왕,신우준,정태,김유진,이노아,심윤슬,심현,이하주,안성원,이화진,최지수,배정화,박채희,임조은,전노민,반필원,서은율,전지혜,임태풍,오성희,장대웅,하재숙,하지은,한희림,박태산,이솔,임향주"
1490,링,1999-12-11 00:00:00,3748500,0,13046700,528,2273,21,136,일본,일본,카도카와 쇼튼 퍼블리싱,,12세관람가,"공포(호러),미스터리,스릴러",나카타 히데오,"마츠시마 나나코,나카타니 미키,마쓰시마 나나코,사나다 히로유키"
1490,십계 6편 : 간음하지 말라,,2210000,0,3133000,528,772,10,74,폴란드,폴란드,,,,기타,크지슈토프 키에슬로프스키,
1493,걸어도 걸어도,2009-06-18 00:00:00,3586000,0,261476800,524,35343,1,22,일본,일본,,(주)영화사 진진,전체관람가,"드라마,가족",고레에다 히로카즈,"나츠카와 유이,요우,하야기 료가,하라다 요시오,아베 히로시"
1494,시카리오: 나이트 오브 이스케이프,2022-01-25 00:00:00,3662000,0,3662000,522,522,50,53,미국,미국,,(주)이놀미디어,15세이상관람가,액션,,"나타샤 헨스트리지,매니 페레즈"
1494,코만체로스,,1044000,0,9326000,522,4466,1,21,미국,미국,,,,"액션,서부극(웨스턴)",마이클 커티즈,"존 웨인,스튜어트 휘트먼"
1496,숏버스 배우행,2021-12-30 00:00:00,5171400,0,5171400,521,521,16,126,한국,한국,서울국제초단편영화제,"언더식스티,(주)퍼니콘",12세이상관람가,"드라마,다큐멘터리","이건휘,김내리,황지현,서태범,황재필,김효준","홍예리,장재희,황재필,윤해빈,이경훈,장은서,윤진,김구슬,정태야,전은미,박경관,이진,강구하,우연희,이솔,지희제,이고이,손영호,최지민,황지유,전은미,이은서,류현주,박시현,지성미,장호룡,황지현,홍예리,변준석,최혜선,김진구,이혜림,장덕주,장해환,장해솔,최주원,서태범,강지구,김근형,김무늬,김태훈,차재원"
1497,탈주특급,,674000,0,674000,520,520,1,19,미국,미국,,,,"액션,전쟁",마크 로브슨,"프랭크 시내트라,트레버 하워드"
1497,테우리,2020-07-09 00:00:00,4414980,0,4414980,520,520,16,112,한국,한국,(주)26컴퍼니,(주)26컴퍼니,15세이상관람가,드라마,이난,"서현우,한사명,유지연,서진원,김대진,임호경,노시홍,김현아,김지원,허나경,성빈,조영지,이현아,이근후,최윤빈,정승욱,남태하,마정석,오재균,최재훈,박지원,한서희,천윤경,손수오,이숙자,김은서,이규하,성충모,이훈민,강기목,유창호,이돈우,최임규,한시원,송길호,김도담,김범진,김태현,이정환,박세문,최정한,김사훈,이원상,백길찬,원성연,김광일,장현우"
1499,레전더리 콘서트: 레너드 번스타인,2021-01-03 00:00:00,13413500,0,13413500,519,519,13,122,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,,
1499,마지막 일몰,,1099500,0,1099500,519,519,1,19,미국,미국,,,,서부극(웨스턴),로버트 알드리치,"록 허드슨,커크 더글라스,도로시 말론"
1501,지난 여름 갑자기,,1095000,0,15962000,518,7432,1,22,미국,미국,,,,드라마,조셉 L. 맨키위즈,"엘리자베스 테일러,캐서린 헵번,몽고메리 클리프트"
1502,트로트는 인생이다,2022-01-27 00:00:00,4687100,0,4687100,517,517,8,72,한국,한국,㈜드림스테이션,시네마 뉴원,15세이상관람가,코미디,투케이,"장소영,김경진,김동찬,김솔비,장영,김대윤,이서현,최유정,이유신,김유리,박수연,한여름,김대범"
1503,서스피션,,3453000,0,3897000,516,605,1,21,미국,미국,,(주)영화사 안다미로,,"미스터리,스릴러",알프레드 히치콕,"캐리 그랜트,조안 폰테인"
1504,라 트라비아타,,13418100,0,13418100,515,515,10,80,이탈리아,이탈리아,,일미디어,전체관람가,공연,소피아 코폴라,
1504,십계 9편 : 네 이웃의 아내를 탐내지 말라,,2503500,0,3222000,515,733,9,61,폴란드,폴란드,,,,기타,크지슈토프 키에슬로프스키,
1504,아임 낫 데어,2008-05-29 00:00:00,3061500,0,186432800,515,27203,17,112,미국,"미국,독일",,(주)스폰지이엔티,15세이상관람가,드라마,토드 헤인즈,"케이트 블란쳇,벤 위쇼,크리스찬 베일,히스 레저"
1507,피크닉,,991500,0,16207500,514,8106,1,22,미국,미국,콜럼비아 픽쳐스 코포레이션,,,"드라마,멜로/로맨스",조슈아 로건,"윌리엄 홀든,킴 노박"
1507,하나와 앨리스,2004-11-17 00:00:00,4297740,0,594368740,514,93403,5,89,일본,일본,록웰아이즈 (ロックウェルアイズ),"(주)미디어캐슬,(주)팝엔터테인먼트,쇼이스트(주)",12세관람가,드라마,이와이 슌지,"아오이 유우,스즈키 안"
1509,트루스,2016-08-24 00:00:00,3050500,0,155203500,513,19853,20,130,미국,미국,,(주)라이크콘텐츠,15세이상관람가,드라마,제임스 밴더빌트,"케이트 블란쳇,로버트 레드포드,토퍼 그레이스,엘리자베스 모스,데니스 퀘이드,브루스 그린우드,존 벤자민 히키"
1510,코만도,2022-02-22 00:00:00,3570000,0,3570000,510,510,50,51,미국,미국,,(주)이놀미디어,청소년관람불가,"액션,범죄",아시프 아크바르,"마이클 제이 화이트,미키 루크"
1511,2067,2021-06-03 00:00:00,4647600,0,4647600,509,509,36,228,호주,호주,,예지림엔터테인먼트,12세이상관람가,"어드벤처,드라마,SF",세스 라니,"코디 스밋 맥피,라이언 콴튼"
