Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors,movieCd,fd_rank,w1_rank,w2_rank,w1_au,w2_au,w3_au,w1_av_sc,w2_av_sc,w3_av_sc,Distributor_Sc,Director_code
246.0,인생은 뷰티풀: 비타돌체,2022-09-07,1667323500.0,0.001,1667323500.0,52969.0,52969.0,107.0,1540.0,한국,한국,씨제이포디플렉스 주식회사,"씨제이 씨지브이(CJ CGV)(주),씨제이포디플렉스 주식회사",전체관람가,"다큐멘터리,공연","김선형,오윤동",김호중,20226879,6,9,7,26228,14436,11292,263.40889526542327,280.7,705.75,A,20385088
247.0,엔니오: 더 마에스트로,2023-07-05,492705957.0,0.0,492705957.0,52246.0,52246.0,67.0,2509.0,이탈리아,이탈리아,,"(주)영화사 진진,(주)씨네필운",12세이상관람가,다큐멘터리,쥬세페 토르나토레,"엔니오 모리꼬네,클린트 이스트우드,쿠엔틴 타란티노,존 윌리엄스,한스 짐머,왕가위,브루스 스프링스틴,퀸시 존스",20231923,12,13,15,12183,7198,7356,190.359375,220.99122807017545,219.1148936170213,C,10069068
253.0,고스트버스터즈: 오싹한 뉴욕,2024-04-17,466751403.0,0.0,466751403.0,50879.0,50879.0,671.0,9824.0,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",길 키넌,"폴 러드,핀 울프하드,맥케나 그레이스,빌 머레이,댄 애크로이드,어니 허드슨",20248466,3,8,6,40075,2756,7992,72.88256690049363,49.21428571428572,178.16560509554145,A,10003372
259.0,사랑할 땐 누구나 최악이 된다,2022-08-25,487567867.0,0.0,487567867.0,48167.0,48167.0,80.0,3105.0,노르웨이,노르웨이,,"그린나래미디어(주),(주)하이스트레인저",15세이상관람가,"멜로/로맨스,드라마",요아킴 트리에,"레나테 레인스베,앤더스 다니엘슨 라이,헤르베르트 노르드룸",20225556,8,10,12,15705,9543,7424,271.4444444444445,140.6336842105263,167.09967845659162,C,10051807
263.0,악은 존재하지 않는다,2024-03-27,445460550.0,0.0,445460550.0,45271.0,45271.0,149.0,3458.0,일본,일본,,"그린나래미디어(주),(주)레드아이스 엔터테인먼트",12세이상관람가,드라마,하마구치 류스케,"오미카 히토시,니시카와 료,코사카 류지,시부타니 아야카",20235838,8,7,13,22132,8281,5626,163.24973656480503,86.64723467862483,109.09141274238227,C,20111755
264.0,랜드 오브 배드,2024-03-13,382151629.0,0.0,382151629.0,44642.0,44642.0,394.0,6774.0,미국,미국,,메가박스중앙(주),15세이상관람가,"액션,전쟁",윌리엄 유뱅크,"러셀 크로우,리암 헴스워스,루크 헴스워스,마일로 벤티밀리아",20247782,5,6,9,30598,12473,1376,81.40858988977577,53.238414634146345,36.90421455938697,A,10053217
265.0,더 와일드: 야수들의 전쟁,2023-11-15,384063300.0,0.0,384063300.0,44540.0,44540.0,239.0,5458.0,한국,한국,"(주)아센디오,(주)제이앤씨미디어그룹","TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹,(주)아센디오",청소년관람불가,"액션,범죄",김봉한,"박성웅,오대환,오달수,주석태,서지혜,강현아,라윤",20217425,9,11,14,31407,10175,2929,141.29113110539845,66.50326797385621,61.20298507462688,C,10004369
271.0,애프터 양,2022-06-01,398366300.0,0.0,407868300.0,41184.0,42147.0,161.0,3368.0,미국,미국,,"(주)영화특별시에스엠씨,주식회사 왓챠",전체관람가,"드라마,SF",코고나다,콜린 파렐,20224468,7,7,8,16547,6668,4504,109.37582625118036,144.50773993808048,161.68205128205128,C,10007934
273.0,지오디 마스터피스 더 무비,2024-01-10,936338000.0,0.0,936338000.0,41021.0,41021.0,75.0,1940.0,한국,한국,,씨제이 씨지브이(CJ CGV)(주),전체관람가,공연,손석,"박준형,윤계상,데니 안/ 안신원,손호영,김태우",20236907,9,19,26,14604,9060,5472,217.04458598726112,195.7407407407408,165.8181818181818,A,20111906
274.0,너와 나,2023-10-25,379645293.0,0.0,379645293.0,39179.0,39179.0,76.0,2839.0,한국,한국,주식회사 필름영,"주식회사 필름영,그린나래미디어(주)",12세이상관람가,드라마,조현철,"박혜수,김시은",20228560,13,14,18,9661,4526,3758,138.2965235173824,100.89808917197456,122.35348837209304,C,20192386
276.0,오토라는 남자,2023-03-29,346425730.0,0.0,346425730.0,38785.0,38785.0,371.0,5894.0,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,드라마,마크 포스터,톰 행크스,20230641,5,7,10,26541,9036,1807,77.99622166246851,59.89772727272727,79.05624999999999,A,10024440
278.0,씬,2024-04-03,356935735.0,0.0,356935735.0,38433.0,38433.0,409.0,4872.0,한국,한국,(주)도어이앤엠,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,공포(호러),한동석,"김윤혜,송이재,박지훈,이상아",20236230,10,8,19,31745,5315,1287,82.91604477611942,55.86336336336337,41.90232558139535,A,20112652
279.0,TAR 타르,2023-02-22,380936984.0,0.0,380936984.0,38090.0,38090.0,197.0,3173.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,드라마,토드 필드,"케이트 블란쳇,노에미 멜랑,니나 호스",20230007,8,12,15,20698,7648,4063,110.2633181126332,137.27179487179484,117.04115226337449,B,10080326
281.0,플레인,2023-03-15,345665658.0,0.0,345665658.0,37691.0,37691.0,358.0,5405.0,미국,미국,,(주)누리픽쳐스,15세이상관람가,"액션,스릴러",장-프랑소와 리셰,"제라드 버틀러,마이크 콜터",20230199,6,8,16,29500,7161,334,89.54900260190806,50.27783350050151,54.37209302325581,D,10059919
283.0,롱디,2023-05-10,308893500.0,0.0,308893500.0,36777.0,36777.0,262.0,4957.0,한국,한국,"트웰브져니(주),바젤레브스프로덕션",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"멜로/로맨스,코미디",임재완,"장동윤,박유나,고건한,전혜연,권동호,이서윤,조영길,방상현,강문봉,조대우,송영하,유아영,이승재,최진영,이승창,정진근,장의수,이시우",20218656,7,9,16,30183,5878,636,126.89549549549548,53.22897800776196,29.879194630872483,A,20157995
285.0,골드핑거,2024-04-10,313980372.0,0.0,313980372.0,35359.0,35359.0,423.0,5721.0,홍콩,홍콩,,메가박스중앙(주),15세이상관람가,"범죄,액션",장문강,"양조위,유덕화,임달화",20247294,7,9,21,31295,3756,275,83.13662239089184,31.52517985611511,26.73611111111111,A,10060155
