Unnamed: 0,1,2,3,4,5,6,7,slope
이상한 나라의 수학자,75.39737,62.83018,77.1874,75.60018635864003,86.62940407967537,51.75079,42.80068,-0.09004763774114079
모비우스,82.80799,81.70839,79.44563,75.60018635864003,60.68473819898154,46.44666,38.33459,-0.17884249895203683
특송,52.99204,74.38707,79.9744,75.60018635864003,75.46060973095264,54.79422,45.96168,-0.06803186978813404
니 부모 얼굴이 보고 싶다,56.10658,60.4018,74.65095,75.60018635864003,63.32017175486938,51.6757,47.90939,-0.06883997994166545
뜨거운 피,60.44266,67.46342,76.7704,75.60018635864003,61.9993119825112,47.98663,38.56003,-0.11157457107800169
배드 가이즈,62.14958,100.0,68.90816,-14.846638989405648,8.073221622103176,30.35136,24.80898,-0.09707169402004888
수퍼 소닉2,47.77463,61.47894,64.37263,75.60018635864003,87.75007802551238,53.02543,34.135,-0.02294694437988373
나일 강의 죽음,55.75667,62.75034,71.68558,75.60018635864003,66.41811658253167,54.72196,46.01777,-0.06101709060247568
문폴,46.9153,42.97785,70.01655,75.60018635864003,44.05801946154651,34.27209,28.20887,-0.07497556528345736
앵커,66.94521,75.45841,89.69753,75.60018635864003,69.87555776608829,67.56846,61.31508,-0.06605221364650102
하우스 오브 구찌,100.0,90.39742,90.81925,62.30245089030621,70.66503867552193,58.35248,47.847,-0.16483306762552905
웨스트 사이드 스토리,87.24992,92.25328,91.8931,75.60018635864003,68.43559160123945,44.50395,40.54755,-0.1789407081732117
극장판 안녕 자두야: 제주도의 비밀,54.89522,78.16184,75.60018635864003,83.18821807035503,84.70453,91.78626,90.95748,0.1399294126329862
앰뷸런스,51.41849,65.13182,80.2655,75.60018635864003,22.25089292032141,31.96249,31.31637,-0.11367803753905263
서울괴담,64.85568,67.17215,71.13485,75.60018635864003,58.436285830350286,47.94087,47.2653,-0.13099987522468565
안테벨룸,65.05773,73.1093,71.23591,75.60018635864003,73.89682268199174,69.09944,56.44955,-0.05815425423921742
스텔라,43.09566,59.41958,78.83398,75.60018635864003,67.13016851498884,46.10705,50.45587,-0.016237314421897818
스펜서,49.59493,49.36625,79.15582,75.60018635864003,51.59950360047905,42.00218,44.778,-0.05453728894350301
인민을 위해 복무하라,98.76175,90.27394,90.46647,75.60018635864003,81.23517443713973,64.30976,54.28598,-0.1562543938955496
그대가 조국,87.62803,85.76461,78.79361,75.60018635864003,83.23127054592547,70.50918,87.01074,-0.0582588146443301
나의 촛불,59.79275,84.96545,75.60018635864003,59.8212168534243,53.35914,46.21574,42.35178,-0.12744349101946464
나이트메어 앨리,82.97027,75.13949,76.48352,75.60018635864003,81.09143155197474,70.44479,55.09979,-0.11327003703255875
어나더 라운드,72.34199,74.63083,89.75191,75.60018635864003,63.45658098640107,64.11695,56.34967,-0.10189655481360246
시라노,100.0,94.2359,92.18332,69.12874743020433,67.91814340626563,63.82679,56.36159,-0.17677630014617723
리코리쉬 피자,93.22194,84.3693,85.79459,75.60018635864003,80.47638683253291,68.49315,62.11101,-0.14969852943215395
우연과 상상,66.60961,100.0,92.80358,37.830231116100606,52.97137155301878,66.71556,56.38141,-0.07875077441059908
